age,income,education_years,job_category,has_car,purchase_amount,age_group,income_per_education,high_income,job_education,job_finance,job_healthcare,job_tech,age_group_encoded,tech_high_income,finance_education,purchase_date,purchase_hour,purchase_day,purchase_month,is_weekend,rolling_avg_purchase,income_squared,education_squared,income_education_interaction
-1.305497132094892,1.0954540798694778,1.129337834984633,education,0,504.3640137410174,Young,-0.1865980444927562,1,True,False,False,False,2,0,0.0,2023-01-02 12:00:00,12,2,1,0,437.3180147738026,1.2000196411026844,1.2754039455277781,1.2371377388848794
-0.7163738775394354,-0.16120371106149278,-0.866840397423026,tech,1,376.9318791013696,Young Adult,0.02049154462499315,0,False,False,False,True,3,0,-0.0,2023-01-02 13:00:00,13,2,1,0,429.99913573191475,0.02598663645999725,0.7514122746045097,0.13973788896261105
0.00366565580612267,-0.6208361144336051,0.38077099783176094,finance,0,487.01552256994887,Young Adult,0.09379281397127065,0,False,True,False,False,3,0,0.38077099783176094,2023-01-02 14:00:00,14,2,1,0,428.5405563221484,0.3854374809850164,0.1449865527897949,-0.23639638678287714
0.65824704975663,0.03204352388757465,0.8798155559336758,tech,0,439.65514552504135,Adult,-0.005235712122800755,1,False,False,False,True,0,1,0.0,2023-01-02 15:00:00,15,2,1,0,433.61079433347953,0.0010267874231335672,0.7740754124628829,0.02819239078322051
0.7237051891516807,0.237804191904964,-0.6173181183720686,finance,0,632.3829266667005,Adult,-0.031218886780034625,1,False,True,False,False,0,0,-0.6173181183720686,2023-01-02 16:00:00,16,2,1,0,444.49560961040953,0.05655083368757294,0.3810816592704313,-0.1468008362877627
-1.3709552714899427,-0.4322895469011298,0.38077099783176094,education,1,608.408988734605,Young,0.06530814189379551,0,True,False,False,False,2,0,0.0,2023-01-02 17:00:00,17,2,1,0,460.3432980658513,0.18687425235998412,0.1449865527897949,-0.16460332212578302
0.3309563527813763,-1.7119779653475327,-0.6173181183720686,healthcare,0,180.20956008361512,Adult,0.2247481250938496,0,False,False,True,False,0,0,-0.0,2023-01-02 18:00:00,18,2,1,0,458.4855596013919,2.9308685538354777,0.3810816592704313,1.0568350162627813
1.4437447224972388,0.10121147987374562,1.3788601140355905,finance,0,543.9429544202957,Senior,-0.01800550812237631,1,False,True,False,False,1,0,1.3788601140355905,2023-01-02 19:00:00,19,2,1,0,457.08398793936755,0.010243763658233616,1.9012552140782417,0.13955647268042376
-0.7163738775394354,0.4092278868827283,-1.6154072345758983,education,0,127.16387170180363,Young Adult,-0.04749954073446338,1,True,False,False,False,3,0,-0.0,2023-01-02 20:00:00,20,2,1,0,434.01361780871434,0.1674674634025031,2.609540533520151,-0.6610696890605667
-1.4364134108849935,1.527230160187722,-0.11827356027015386,education,0,443.99443975307094,Young,-0.21455064170500357,1,True,False,False,False,2,0,-0.0,2023-01-02 21:00:00,21,2,1,0,421.78094928366664,2.332431962187015,0.013988635058977718,-0.18063094839735927
-0.9782064351196383,1.1583666170067446,-0.866840397423026,tech,1,899.6206940312555,Young,-0.14724674182867567,1,False,False,False,True,2,1,-0.0,2023-01-02 22:00:00,22,2,1,0,440.62634561505416,1.34181321939565,0.7514122746045097,-1.0041189786476925
0.00366565580612267,0.4798604378513584,0.6302932768827183,finance,1,509.6610758268578,Young Adult,-0.07533477736264108,1,False,True,False,False,3,0,0.6302932768827183,2023-01-02 23:00:00,23,2,1,0,442.0973736477741,0.2302660398148974,0.397269614883555,0.3024528078197087
-1.305497132094892,0.0019169223325138326,0.8798155559336758,finance,1,796.803867359719,Young,0.3584213448864251,0,False,True,False,False,2,0,0.8798155559336758,2023-01-03 00:00:00,0,3,1,0,451.49499068709883,4.811901752697213,0.7740754124628829,-1.9299675732897599
1.116454025521985,1.556890413971111,1.3788601140355905,education,1,720.159611741342,Senior,-0.2769705870260508,1,True,False,False,False,1,0,0.0,2023-01-03 01:00:00,1,3,1,0,455.1374537286895,2.4239077611151374,1.9012552140782417,2.146734093749124
-1.305497132094892,-0.41912718613183986,-1.3658849555249408,healthcare,0,855.353624584011,Young,0.0500995636875263,0,False,False,True,False,2,0,-0.0,2023-01-03 02:00:00,2,3,1,0,484.2185522615462,0.17566759815479394,1.8656417117293695,0.5724795179889817
0.9200796073368329,-0.9496555847650785,-0.36779583932111126,education,1,572.1101214699092,Senior,0.12889276596086874,0,True,False,False,False,1,0,-0.0,2023-01-03 03:00:00,3,3,1,0,502.44192909782373,0.9018457296755031,0.1352737794219207,0.34927937286465277
1.7055772800774416,0.3716737898641079,0.38077099783176094,healthcare,1,547.1112063785127,Senior,-0.05615061659633772,1,False,False,True,False,1,0,0.0,2023-01-03 04:00:00,4,3,1,0,499.56584319434955,0.13814140607194902,0.1449865527897949,0.14152259983446858
1.640119140682391,-0.6941991452918641,-1.6154072345758983,education,0,655.8622406348788,Senior,0.08057647495824227,0,True,False,False,False,1,0,-0.0,2023-01-03 05:00:00,5,3,1,0,523.1277529730661,0.48191245332395466,2.609540533520151,1.1214143215408825
-1.1091227139097397,0.129027383693966,0.13124871878080355,finance,1,806.0257063653588,Young,-0.018784692939276693,1,False,True,False,False,2,0,0.13124871878080355,2023-01-03 06:00:00,6,3,1,0,544.5381352312512,0.01664806574290992,0.017226226181602453,0.01693467879747218
-0.45454131995923247,0.4608087164927076,-0.866840397423026,healthcare,1,449.37371375945685,Young Adult,-0.05857608559640496,1,False,False,True,False,3,0,-0.0,2023-01-03 07:00:00,7,3,1,0,534.5682459285516,0.21234467319565659,0.7514122746045097,-0.39944761094053316
0.7237051891516807,-0.7470901227972505,0.8798155559336758,education,0,666.2947206657499,Adult,0.12206987054476333,0,True,False,False,False,0,0,0.0,2023-01-03 08:00:00,8,3,1,0,555.8393810846068,0.5581436515812108,0.7740754124628829,-0.657301511721421
1.7710354194724924,-1.6433757140813874,1.628382393086548,education,0,324.23875951629543,Senior,0.30593683957813894,0,True,False,False,False,1,0,0.0,2023-01-03 09:00:00,9,3,1,0,538.8568300438675,2.70068373763251,2.6516292181142727,-2.6760440780361643
0.5927889103615792,-2.509856170298208,-0.11827356027015386,finance,1,243.20752575402244,Adult,0.3525933850458753,0,False,True,False,False,0,0,-0.11827356027015386,2023-01-03 10:00:00,10,3,1,0,530.8278778460538,6.2993779955839875,0.013988635058977718,0.29684962502718265
1.4437447224972388,1.2841557934180443,0.38077099783176094,tech,1,331.70075058952006,Senior,-0.19400383231905072,1,False,False,False,True,1,1,0.0,2023-01-03 11:00:00,11,3,1,0,530.0663717072649,1.649056101769127,0.1449865527897949,0.48896928283122537
0.9200796073368329,-0.586190925308248,-0.866840397423026,healthcare,0,296.7835604659276,Senior,0.07451414998838277,0,False,False,True,False,1,0,-0.0,2023-01-03 12:00:00,12,3,1,0,521.4171861541362,0.34361980091374,0.7514122746045097,0.508133974659973
-1.5673296896750948,-0.45555402100982234,-0.36779583932111126,healthcare,0,382.360290368161,Young,0.06183043490138271,0,False,False,True,False,2,0,-0.0,2023-01-03 13:00:00,13,3,1,0,521.6433699569192,0.20752946605821765,0.1352737794219207,0.16755087351341477
-1.3709552714899427,0.893364799715113,0.38077099783176094,finance,1,408.53124776192584,Young,-0.13496508421486497,1,False,True,False,False,2,0,0.38077099783176094,2023-01-03 14:00:00,14,3,1,0,518.3731918399181,0.7981006653700239,0.1449865527897949,0.34016740621529484
1.640119140682391,0.6339604307305181,0.13124871878080355,education,0,285.5636513782866,Senior,-0.09229631482856528,1,True,False,False,False,1,0,0.0,2023-01-03 15:00:00,15,3,1,0,511.95271291713675,0.40190582773202405,0.017226226181602453,0.08320649429110685
0.39641449217642705,-0.9728795796023127,-0.36779583932111126,tech,1,927.0373171117697,Adult,0.1320448612881158,0,False,False,False,True,0,0,-0.0,2023-01-03 16:00:00,16,3,1,0,524.2299791856813,0.9464946764071728,0.1352737794219207,0.3578210615382025
1.7710354194724924,0.7651548294299441,0.8798155559336758,tech,0,294.6156793453096,Senior,-0.12502153103764402,1,False,False,False,True,1,1,0.0,2023-01-03 17:00:00,17,3,1,0,511.15525796112735,0.5854619129999667,0.7740754124628829,0.6731951216302431
0.4618726315714778,1.4301067552386866,-0.866840397423026,healthcare,0,349.8392272296346,Adult,-0.1817892168890515,1,False,False,True,False,0,0,-0.0,2023-01-03 18:00:00,18,3,1,0,518.2231607588781,2.0452053313793246,0.7514122746045097,-1.2396743080684571
-0.19270876237902954,-1.7077433495359176,-0.866840397423026,finance,1,954.7336011272995,Young Adult,0.21708122489625317,0,False,True,False,False,3,0,-0.866840397423026,2023-01-03 19:00:00,19,3,1,0,535.3394377050032,2.916387347884155,0.7514122746045097,1.4803409238082443
-0.5199994593542832,-1.3142730013052664,0.8798155559336758,finance,1,404.1458509566531,Young Adult,0.21474401847145108,0,False,True,False,False,3,0,0.8798155559336758,2023-01-03 20:00:00,20,3,1,0,546.8803535072886,1.7273135219599527,0.7740754124628829,-1.1563178312920135
-0.5199994593542832,0.7580793860202023,-1.1163626764739834,finance,0,739.9688365546384,Young Adult,-0.09340136909080769,1,False,True,False,False,3,0,-1.1163626764739834,2023-01-03 21:00:00,21,3,1,0,559.2126200406873,0.574684355508767,1.2462656254241555,-0.8462915323572671
0.8546214679417822,-0.06444041582830358,-0.36779583932111126,healthcare,1,518.800728560002,Adult,0.008746227125946162,0,False,False,True,False,0,0,-0.0,2023-01-03 22:00:00,22,3,1,0,543.345121479385,0.004152567192124678,0.1352737794219207,0.02370091682577234
-1.305497132094892,0.0019169223325138326,1.129337834984633,healthcare,0,316.8604590831744,Young,0.16975850224209157,0,False,False,True,False,2,0,0.0,2023-01-03 23:00:00,23,3,1,0,535.3117624483983,0.9932012278806617,1.2754039455277781,-1.125492232199774
0.5273307709665285,0.6294746186796356,-0.866840397423026,healthcare,0,468.77518798224804,Adult,-0.08001619289058352,1,False,False,True,False,0,0,-0.0,2023-01-04 00:00:00,0,4,1,0,521.6439008076703,0.3962382955618727,0.7514122746045097,-0.5456540286239631
-0.06179248358892806,0.3524922023426734,0.38077099783176094,healthcare,0,291.57443597978414,Young Adult,-0.053252758323848404,1,False,False,True,False,3,0,0.0,2023-01-04 01:00:00,1,4,1,0,503.78618515093876,0.12425075271238822,0.1449865527897949,0.13421880761393473
-0.5854575987493339,1.7910610776342033,0.38077099783176094,education,1,375.0712307722805,Young Adult,-0.27058454648532504,1,True,False,False,False,3,0,0.0,2023-01-04 02:00:00,2,4,1,0,483.77441874211667,3.2078997838161936,0.1449865527897949,0.6819841137084046
0.4618726315714778,-1.7723774002815222,-0.36779583932111126,healthcare,1,334.3257206325999,Adult,0.24055734427690573,0,False,False,True,False,0,0,-0.0,2023-01-04 03:00:00,3,4,1,0,473.86673537389544,3.1413216490286873,0.1352737794219207,0.6518730335303117
0.2654982133863256,0.9365904853919146,-0.866840397423026,finance,1,433.19680441469086,Adult,-0.11905548327874015,1,False,True,False,False,0,0,-0.866840397423026,2023-01-04 04:00:00,4,4,1,0,469.1203019587362,0.8772017373266622,0.7514122746045097,-0.8118744685797521
-0.8472901563295369,0.11216171856078876,1.3788601140355905,healthcare,0,764.6303556443004,Young Adult,-0.019953554054196136,1,False,False,True,False,3,0,0.0,2023-01-04 05:00:00,5,4,1,0,473.6523067507954,0.012580251110509585,1.9012552140782417,0.154655320045157
-0.19270876237902954,2.4433905326128627,1.628382393086548,finance,0,181.60925132187552,Young Adult,-0.4548705271700907,1,False,True,False,False,3,0,1.628382393086548,2023-01-04 06:00:00,6,4,1,0,447.63495445731695,5.970157294862169,2.6516292181142727,3.9787741227411484
-0.7163738775394354,0.8903720229889492,1.129337834984633,tech,1,611.095879974524,Young Adult,-0.15166466711283133,1,False,False,False,True,3,1,0.0,2023-01-04 07:00:00,7,4,1,0,454.37337804961135,0.7927623393214339,1.2754039455277781,1.0055308127732279
1.1819121649170359,0.48203655790977723,-1.1163626764739834,tech,1,386.76567406934777,Senior,-0.059390711963501104,1,False,False,False,True,1,1,-0.0,2023-01-04 08:00:00,8,4,1,0,442.726334441428,0.23235924316150602,1.2462656254241555,-0.5381276219464651
1.640119140682391,0.0019169223325138326,0.13124871878080355,finance,0,592.2942033568474,Senior,-0.21714585940157516,1,False,True,False,False,1,0,0.13124871878080355,2023-01-04 09:00:00,9,4,1,0,453.89531126811767,2.2246345950652557,0.017226226181602453,0.19576020715664275
-0.6509157381443846,0.9347282980099341,1.3788601140355905,tech,1,371.7598994014341,Young Adult,-0.16628803356128616,1,False,False,False,True,3,1,0.0,2023-01-04 10:00:00,10,4,1,0,459.25166017009315,0.8737169911005481,1.9012552140782417,1.288859567586271
-1.1091227139097397,0.0019169223325138326,-1.6154072345758983,healthcare,1,964.4778658497266,Young,-0.051324426393817596,1,False,False,True,False,2,0,-0.0,2023-01-04 11:00:00,11,4,1,0,485.61737330593513,0.19552389036706205,2.609540533520151,-0.7143021189835563
1.116454025521985,-0.699748355947281,1.129337834984633,finance,1,718.5112309200279,Senior,0.11919411069457263,0,False,True,False,False,1,0,1.129337834984633,2023-01-04 12:00:00,12,4,1,0,503.18935957485587,0.4896477616509227,1.2754039455277781,-0.7902522933395587
-1.2400389926998412,-0.6311996333995218,-1.6154072345758983,healthcare,1,566.0192971393608,Young,0.07326405081193973,0,False,False,True,False,2,0,-0.0,2023-01-04 13:00:00,13,4,1,0,510.84181819032256,0.3984129772036907,2.609540533520151,1.0196444542552423
0.2654982133863256,1.0394549001854925,-0.6173181183720686,tech,1,349.7981876570411,Adult,-0.13645943152596587,1,False,False,False,True,0,1,-0.0,2023-01-04 14:00:00,14,4,1,0,508.394607352619,1.080466489519632,0.3810816592704313,-0.6416743431151346
-0.5199994593542832,-0.3562646494946761,0.6302932768827183,finance,1,455.3213500574322,Young Adult,0.05593109148992705,0,False,True,False,False,3,0,0.6302932768827183,2023-01-04 15:00:00,15,4,1,0,515.4678447975834,0.12692450047956444,0.397269614883555,-0.2245512133674725
-1.043664574514689,0.5539527448097367,-0.6173181183720686,finance,1,130.2988401460444,Young,-0.07272280561234121,1,False,True,False,False,2,0,-0.6173181183720686,2023-01-04 16:00:00,16,4,1,0,482.27040825734485,0.3068636434822412,0.3810816592704313,-0.3419650660929893
-0.8472901563295369,0.889772750459459,-0.11827356027015386,healthcare,0,183.9582937269923,Young Adult,-0.16564335281690412,1,False,False,True,False,3,0,0.0,2023-01-04 17:00:00,17,4,1,0,477.6596838565816,0.7916955474601908,2.6516292181142727,1.4488902806963737
-1.5018715502800442,-0.7300360107664831,-1.3658849555249408,education,0,576.5331226463313,Young,0.08726345325659274,0,True,False,False,False,2,0,-0.0,2023-01-04 18:00:00,18,4,1,0,487.10526283227733,0.5329525770158405,1.8656417117293695,0.9971452040973829
1.1819121649170359,-0.8339513592207668,-1.1163626764739834,healthcare,1,582.0282470606094,Senior,0.1027493955682945,0,False,False,True,False,1,0,-0.0,2023-01-04 19:00:00,19,4,1,0,471.57587307949865,0.6954748695461644,1.2462656254241555,0.9309921714288115
1.2473703043120865,-1.060083472390357,-0.36779583932111126,tech,0,545.6777093794427,Senior,0.14388067958300482,0,False,False,False,True,1,0,-0.0,2023-01-04 20:00:00,20,4,1,0,477.4730338471149,1.1237769684351966,0.1352737794219207,0.3898942904782494
-0.5199994593542832,0.0706703932595143,0.38077099783176094,tech,1,300.35964717938015,Young Adult,-0.010676529432108336,1,False,False,False,True,3,1,0.0,2023-01-04 21:00:00,21,4,1,0,459.15598428981235,0.004994304483454404,0.1449865527897949,0.02690923615858821
0.7891633285467314,-0.6658572897346409,-0.866840397423026,tech,0,483.0769294823279,Adult,0.08464100656634124,0,False,False,False,True,0,0,-0.0,2023-01-04 22:00:00,22,4,1,0,457.66749266157603,0.4433659302927615,0.7514122746045097,0.577191997660595
-0.8472901563295369,-0.03884213421024633,-1.3658849555249408,education,1,625.539783718168,Young Adult,0.00464291995607643,0,True,False,False,False,3,0,-0.0,2023-01-04 23:00:00,23,4,1,0,470.529131188034,0.0015087113900067882,1.8656417117293695,0.053053886758256084
-1.1091227139097397,0.4428995081387737,-1.3658849555249408,education,1,575.7094556289048,Young,-0.05294114256810059,1,True,False,False,False,2,0,-0.0,2023-01-05 00:00:00,0,5,1,0,474.98472567331146,0.1961599743095677,1.8656417117293695,-0.6049497749761471
0.7237051891516807,2.4705693198807728,-0.866840397423026,education,0,283.31540713897897,Adult,-0.31404848644063854,1,True,False,False,False,0,0,-0.0,2023-01-05 01:00:00,1,5,1,0,474.6405994716112,6.103712764336144,0.7514122746045097,-2.141589291106584
0.65824704975663,2.1518488899197377,-0.866840397423026,healthcare,1,594.1355531823175,Adult,-0.27353407228455123,1,False,False,True,False,0,0,-0.0,2023-01-05 02:00:00,2,5,1,0,483.76827957202937,4.630453645048807,0.7514122746045097,-1.8653095469323226
0.4618726315714778,0.43885295775113947,-0.866840397423026,tech,1,304.92998158655286,Adult,-0.05578516095164412,1,False,False,False,True,0,1,-0.0,2023-01-05 03:00:00,3,5,1,0,482.5434571117774,0.1925919185269234,0.7514122746045097,-0.3804154723072682
0.20004007399127485,0.5787497952236631,-1.3658849555249408,education,0,407.4192329188191,Adult,-0.06917974587272434,1,True,False,False,False,0,0,-0.0,2023-01-05 04:00:00,4,5,1,0,481.4693916327828,0.33495132547143197,1.8656417117293695,-0.7905056383091417
-0.9127482957245876,1.3582857780242112,-1.1163626764739834,healthcare,0,801.8312205583968,Young,-0.1673515381417499,1,False,False,True,False,2,0,-0.0,2023-01-05 05:00:00,5,5,1,0,483.01942767087013,1.8449402547828369,1.2462656254241555,-1.5163395465716554
0.39641449217642705,-1.386518263785926,0.8798155559336758,healthcare,0,281.0693153433501,Adult,0.22654844416171002,0,False,False,True,False,0,0,0.0,2023-01-05 06:00:00,6,5,1,0,487.1635970050982,1.9224328958119383,0.7740754124628829,-1.2198803370650093
0.7237051891516807,-0.6588717605919774,0.6302932768827183,healthcare,1,285.88835006546384,Adult,0.10343831972683525,0,False,False,True,False,0,0,0.0,2023-01-05 07:00:00,7,5,1,0,473.6132832588874,0.43411199690557195,0.397269614883555,-0.4152824410290033
-0.9127482957245876,0.3996106852584526,0.38077099783176094,healthcare,0,888.6694753766506,Young,-0.060371182977285345,1,False,False,True,False,2,0,0.0,2023-01-05 08:00:00,8,5,1,0,494.5259416466917,0.15968869977273006,0.1449865527897949,0.15216015937009475
